"barcode";"name";"volume"
"7801610402061";"Aquarius Pera Pet 1,5 Lts. x 6 Producido";"1500"
"7801610402764";"Aquarius Mixto Pet 500 cc x 2 ( Per-Man)";"500"
"7801610409589";"Aquarius Manzana Pet 1,5 Lts. x 6 Prod.";"1500"
"7801610410035";"Coca Cola Light Pet 410 cc. x 6";"410"
"7801610410127";"Coca Cola Pet 410 cc. x 6";"410"
"7801610410332";"Coca Cola Zero Pet 410 cc. x 6";"410"
"7801610441572";"Coca Cola Zero Cherry PT1.5 X6";"1500"
"7801610442128";"Aquarius Piña Pet 500 cc x 6";"500"
"7801610442227";"Aquarius Uva Pet 500 cc x 6 Producido";"500"
"7801610443255";"Aquarius Piña Pet 1,5 Lts. x 6";"1500"
"7801610443453";"Aquarius Uva Pet 1,5 Lts. x 6 Producido";"1500"
"7801610444115";"Coca Cola Vainilla LT350 X6";"350"
"7801610444139";"Coca Cola Zero Vainilla LT350 X6";"350"
"7801610444986";"Coca Cola Zero Vainilla PT1.5 X6";"1500"
"7801610444993";"Coca Cola Vainilla PT1.5 X6";"1500"
"7801610445167";"Coca Cola Zero Cherry LT350 X6";"350"
"7801610448809";"Four Pack Pet 1.5 (1NDZ+1CCL+1SPZ+1FZ )";"1500"
"7801610451502";"Coca Cola Light Limón pet 1,5 lts *6";"1500"
"7801610455005";"Coca Cola Light Limon Pet 500 x 6";"500"
"7801610456019";"Coca Cola Light Limon Lata 350 cc 6*4";"350"
"7801610481035";"Aquarius Limonada Low Cal PT500 X6";"500"
"7801610481509";"AQUARIUS MANZANA PT1.5 X6 LOW CAL";"1500"
"7801610481516";"AQUARIUS PERA PT1.5 X6 LOW CAL";"1500"
"7801610481523";"AQUARIUS UVA PT1.5 X6 LOW CAL";"1500"
"7801610481530";"Aquarius Limonada Low Cal PT1.5 X6";"1500"
"7801610481547";"AQUARIUS PAPAYA PT1.5 X6  LOW CAL";"1500"
"7801610481608";"Aquarius Manzana PT500*6 LOW CAL";"500"
"7801610481615";"AQUARIUS PERA PT500 X6 LOW CAL";"500"
"7801610481622";"Aquarius Uva PT500 *6 LOW CAL";"500"
"7801610481646";"Aquarius Papaya PT500*6  LOW CAL";"500"
"7801610483015";"Aquarius Naranja Low Cal PT500 X6";"500"
"7801610483039";"Aquarius Duranzo PT500 *6 LOW CAL";"500"
"7801610483053";"Aquarius Naranja Low Cal PT1.5 X6";"1500"
"7801610483077";"AQUARIUS DURAZNO PT1.5*6 LOW CAL";"1500"
"7801610484166";"Aquarius Pomelo Low Cal PT500 X6";"500"
"7801610484197";"Aquarius Naranja Low Cal PT250 X6";"250"
"7801610484265";"Aquarius Pomelo Low Cal PT1.5 X6";"1500"
"7801610522004";"coca-fanta pet 1,5 x 2";"1500"
"7801610543214";"Six Pack C.C.Lata 350 + Pringles  x 3";"350"
"7801610544259";"Fanta Roja Pet 250 cc x 6";"250"
"7801610551066";"Fanta Exotica Pet 500 cc. x 6";"500"
"7801610580264";"Coca Cola  Pet 580 cc. x 6";"580"
"7801610580363";"Coca Cola Light Pet 580 cc. x 6";"580"
"7801610589519";"Two Pack 1 Fanta Zero+1C.C.Light Pet 1.5";"1500"
"7801610591123";"Fanta Zero PT 591cc*6";"591"
"7801610610275";"Nordic Ginger Ale MC PT500X6";"500"
"7801610611005";"coca cola lata 250 cc * 6";"250"
"7801610611104";"fanta lata 250 cc. x 6";"250"
"7801610611203";"sprite lata 250 cc. x 6";"250"
"7801610611401";"coca cola light lata 250 cc * 6";"250"
"5708887000117";"Slots Pilsner";"330"
"7801610611500";"ginge ale lata 250 cc. sixpack  6*4";"250"
"7801610611814";"Quatro Light Lata 350 cc  6*4";"350"
"7801610611906";"Nordic A.Tonica Lata 250ccX24 (6x4)";"250"
"7801610665985";"Fanta Zero Pet 250 cc. x 6";"250"
"7801610666333";"Fanta Zero Pet 2 Lts. x 6";"2000"
"7801610671023";"Fanta Nar.Zero+ Vitamina C Pet 500cc.x 6";"500"
"7801610671030";"Fanta Nar.Zero+ Vit C Pt 1,5L x6";"1500"
"7801610671061";"Fta Nar.Zero+Vitamin C PT 2Lt*6";"2000"
"7801610671115";"Fanta Zero Naranja Ref Pet 2.0 Lt X 6";"2000"
"7801610676356";"Fanta Nar.Zero+Vitamina C Lata 350cc.6x4";"350"
"7801610689516";"Coca Cola Zero Pet 1,25 lts x 6 term.";"1250"
"7801610700006";"coca cola pet 1 lt * 4";"1000"
"7801610720080";"Coca Cola Life PT 1.5 Lts*6";"1500"
"7801610720165";"Coca Cola Life PT 591cc*6";"591"
"7801610720639";"Coca Cola Life Lata 350 (6x4)";"350"
"7801610720868";"Coca Cola Life Pet 250 X6";"250"
"7801610755419";"Clip 2 Litros Ref Pet  x 3 (2 C.C.+ 1Fn)";"2000"
"7801610772157";"Fanta Frutilla Lata 350 cc.  6 x 4";"350"
"7801610772225";"Fanta Frutilla Pet 500 cc. x 6 term";"500"
"7801610772300";"Fanta Frutilla Pet 1,5 lts. x 6 term.";"1500"
"7801610777435";"Fanta Frutilla Pet 250 cc x 6";"250"
"7801610777657";"Two Pack Pet 1.5 (C.Cola-Fanta Frutilla)";"1500"
"7801610786567";"Fanta Mandarina Pet 500 cc *6";"500"
"7801610788127";"Fanta Roja Lata 350 cc.  6 x 4";"350"
"7801610788165";"Fanta Roja Pet 500 cc x 6";"500"
"7801610788189";"Fanta Roja Pet 1,5 L x 6";"1500"
"7801610812501";"coca light - spr Zero  pet 1.5 pack x 2";"1500"
"7801610871003";"Quatro Guarana Pet 1,5 lts x 6";"1500"
"7801610876565";"Quatro Guarana Pet 500 cc. x 6";"500"
"7801610878415";"Sprite Zero Pet 250 X6";"250"
"7801610879931";"Quatro Guarana Lata 350 cc. 6x4";"350"
"7801610880265";"Fanta Uva Pet  500 cc. x 6  term.";"500"
"7801610881255";"Fanta Uva Lata 350 cc. X 6";"350"
"7801610884423";"Aquarius Limón Pet 1,5 Lts. x 6";"1500"
"7801610884614";"Aquarius Limón Pet 500 cc x 6";"500"
"7801610885529";"Fanta Uva Pet 1,5 Lts. x 6 term.";"1500"
"7801610999011";"2 C.Cola Zero LT350 X6 + Hielera Metal";"350"
"7802175000300";"PISCO MISTRAL ICE 7?LAT310 6X4";"310"
"7802820000030";"Andina Nectar Damasco Pt 1,5x6";"1500"
"7802820000122";"Powerade Zero L-Limon PT 600*6";"600"
"7802820000511";"Two Pack Andina Naran/Duraz  Pet 1.5";"1500"
"7802820000887";"Vitaminwater Powerc PT 500cc*4";"500"
"7802820000894";"Vitaminwater Revive PT 500cc*4";"500"
"7802820001013";"Benedictino C/G PT1. 5 x 4";"1500"
"7802820001044";"Andina Low Cal Damasco 0% PT1.5 X6";"1500"
"7802820001051";"Andina Low Cal Manzana 0% PT1.5 X6";"1500"
"7802820001082";"Andina Low Cal Frutilla 0% PT1.5 X6";"1500"
"7802820020274";"vital con gas pet 500 cc. *12 term.";"500"
"7802820020908";"Vital Pet 2.0 Lt X6 Con Gas";"2000"
"7802820021523";"vital sin gas pet 500 cc. *12 term.";"500"
"7802820021905";"Vital Pet 2.0 Lt X6 Sin Gas";"2000"
"7802820023121";"kapo Durazno lata 335cc. x 6";"335"
"7802820024128";"kapo Naranja lata 335cc. x 6";"335"
"7802820026122";"Kapo Piña lata 335cc. x 6";"335"
"7802820048322";"Nect. Pt 1.5Lts Durazno Light x6";"1500"
"7802820131000";"Vital Pet 500 Soft x 12";"500"
"7802820131017";"Vital PT 1.6Lts. Soft";"1600"
"7802820160048";"Fuze Tea Verde Limón Light Pet 400cc x 6";"400"
"7802820160116";"Fuze Tea Verde Limón  Pt 1,5Ltx6";"1500"
"7802820160130";"Fuze Tea Neg Durazno PT 1,5Lt*6";"1500"
"7802820160147";"Fuze Tea Verde Limón Light Pet 1,5 Lt x6";"1500"
"7802820160154";"Fuze T, Negro Lim.Light Pt1.5 x6";"1500"
"7802820160611";"Fuze Tea Verde Limón PT 400cc*6";"400"
"7802820160628";"Fuze Tea Negro Limón Pet 400 cc x 6";"400"
"7802820160635";"Fuze Tea Negro Durazno Pet 400 cc x 6";"400"
"7802820160659";"Fuze Tea Neg Lg Limón PT 400cc*6";"400"
"7802820160666";"Fuze Tea Blanco Mandarina Pet 400cc.x 6";"400"
"87250237";"Horses 3 Malt";"330"
"7802820210118";"Andina Frut Piña Light  Pet 2.0  x 6";"2000"
"7802820210132";"Andina Frut Durazno Light  Pet 2.0  x 6";"2000"
"7802820210422";"And.Nectar Durazno Pet 2.0  x6";"2000"
"7802820210521";"Andina Frut Naranja Pet 2.0  x 6";"2000"
"7802820210620";"Andina Frut  Piña Pet 2.0  x 6";"2000"
"7802820210729";"Andina Frut Naranja Light  Pet 2.0  x 6";"2000"
"7802820250305";"Andifrut Manzana Pet 250 x 6";"250"
"7802820400151";"Andina Frut Naranja Pet 400 x 6";"400"
"7802820400168";"Andina Frut Piña  Pet 400 x 6";"400"
"7802820400182";"Andina Frut Naranja Light Pet 400 x 6";"400"
"7802820405019";"Dasani Pet 500cc con gas x 12";"500"
"7802820405118";"Dasani Pet 1,5 lts. con gas x 6";"1500"
"7802820405361";"3Pack Vital PT 1,6*3 C/G AM";"1600"
"7802820405514";"Dasani Citrus Pet 500cc con gas x 12";"500"
"7802820405613";"Dasani Citrus Pet 1,5 lts. con gas x 6";"1500"
"7802820406115";"Dasani Pet 1,5 lts. sin gas x 6";"1500"
"7802820415704";"Dasani Mandarina c/gas pet 1.5 cc x  6";"1500"
"7802820441000";"Benedictino PT 500c *12 S/G(Fab)";"500"
"7802820441123";"Benedictino PT 500cc *12 C/G";"500"
"7802820441482";"Benedictino S/G PT1. 5 x4";"1500"
"7802820441512";"Benedictino PT 1.5 Lt*6 S/G";"1500"
"7802820441802";"Benedictino PT 2,0lts *6 C/G";"2000"
"7802820442069";"Benedictino Limon PT500 X6 S/G";"500"
"7802820442168";"Benedictino Limon PT1.5 X6 S/G";"1500"
"7802820442267";"Benedictino Frutilla PT500 X6 S/G";"500"
"7802820444292";"Benedictino Frutilla PT1.5 X6 S/G";"1500"
"7802820446661";"3Pack Benedictino PT 1,5 C/G";"1500"
"7802820470178";"Andina Nectar Durazno Pet 400 x 6";"400"
"7802820500158";"Powerade Frozen Blast Pet 500 x 6";"500"
"7802820500165";"Powerade Naranja Pet 500 x 6";"500"
"7802820500332";"And Nectar Damasco Light PT1,5*6";"1500"
"7802820500530";"Andina Nectar Papaya Pet 1,5  x 6";"1500"
"7802820501018";"Powerade Lima Limon Pet 500 x 6";"500"
"7802820502893";"Powerade Lima Limon Light Pet 500 x 6";"500"
"7802820505610";"Nect.PET1,5LTS OW naranja x 6";"1500"
"7802820560015";"Sabores Caseros Naranja Pet 300 cc. x 12";"300"
"7802820560039";"Sabores Caseros Naranja Pet 1 Lt. x 6";"1000"
"7802820560107";"Sabores Caseros Mango PT 300cc*12";"300"
"7802820560138";"Sabores Caseros Mango PT 1Lt*6";"1000"
"7802820560206";"Sabores Caseros Durazno Pet 300 cc. x 12";"300"
"7802820560237";"Sabores Caseros Durazno PT 1Lt*6";"1000"
"7802820560305";"Sabores Caseros Pera Pet 1 Lt. x 6";"1000"
"7802820600308";"Vital Pet 600cc Soft *12";"600"
"7802820601664";"Fuze Tea Blanco Mandarina Pet 1,5 Lt x 6";"1500"
"7802820604009";"Vital Pet 600 x 4 c/gas";"600"
"7802820645859";"Andina Light  Piña 1.5 Pet x 6";"1500"
"7802820651010";"Dasani  pet 1.5 Lts. Durazno con gas x 6";"1500"
"7802820651553";"Powerade Naranja pt 600x6 SPMK";"600"
"7802820652116";"Powerade Frozen Blast PT 600cc*6";"600"
"7802820653359";"Powerade Lima Limon pet 600 x 6 SPMK";"600"
"7802820656251";"Dasani Pet 1,5 lts. Limon con gas x 6";"1500"
"7802820656558";"Powerade Frozen Blast pet 600 x 6";"600"
"7802820656664";"Powerade Naranja pet 600 x 6";"600"
"7802820656688";"Dasani Balance Durazno Pet 500 cc x 6";"500"
"7802820656695";"Dasani Active Limon  Pet 500 cc x 6";"500"
"7802820656763";"Powerade Lima Limon Light Pet 600 x 6";"600"
"7802820657661";"Powerade Green Punch  Pet 600 cc. x 6";"600"
"7802820658668";"Powerade Rojo  Pet 600 x 6";"600"
"7802820665666";"Powerade Frutilla Pet 500 x 6";"500"
"7802820669367";"Powerade Uva Pet 600 cc x 6 SPMK";"600"
"7802820669565";"Powerade Frutilla Pet 600 x 6 SPMK";"600"
"7802820670981";"Powerade Zero F- Blast PT 600*6";"600"
"7802820671001";"Powerade Zero Uva PT 600*6";"600"
"7802820672121";"Powerade Zero Lima Limon PT1.0 x6";"1000"
"7802820672145";"Powerade Zero Uva PT1.0 x6";"1000"
"7802820679540";"Powerade Green Punch PT 1Lt*6";"1000"
"7802820679991";"Powerade Zero F- Blast PT1.0 x 6";"1000"
"7802820700046";"Andifrut Naranja Pet 250 x 6";"250"
"7802820700053";"Andina Frut Naranja Pet 1,5  x 6";"1500"
"7802820700114";"andi naranja fresh lata 335 cc. * 6";"335"
"7802820700244";"Andifrut Piña Pet 250 x 6";"250"
"7802820700251";"Andina Frut Piña Pet 1,5  x 6";"1500"
"7802820700305";"andi piña fresh lata 335 cc. * 6";"335"
"7802820700435";"Andina Frut Manzana Pet 1,5  x 6";"1500"
"7802820700497";"andi manzana fresh lata 335 cc. * 6";"335"
"7802820700633";"And Frut Naranja Light PT 1,5*6";"1500"
"7802820700671";"andi naranja Light lata 335 cc. * 6";"335"
"7802820701104";"Hi-c Naranja Pet 200 x 6";"200"
"7802820701210";"Powerade Rojo Pet  1 Lt. x 6";"1000"
"7802820701616";"Powerade Rojo  Pet 600 x 6 SPMK";"600"
"7802820751017";"Dasani Durazno Antiox. Pet 500 cc x 6";"500"
"7802820751253";"Dasani Durazno Antiox. Pet 1.5 Lts. x 6";"1500"
"7802820751291";"Dasani Citrus Antiox .Pet 500 cc x 6";"500"
"7802820751352";"Dasani Citrus Antiox. Pet 1,5 lts.  x 6";"1500"
"7802820751390";"Dasani Mandarina Antiox .Pet 500 cc x 6";"500"
"7802820751413";"Dasani Mandarina Antiox. Pet 1.5 cc x  6";"1500"
"7802820751444";"Dasani Manzana c/gas pet 500 cc x 6";"500"
"7802820751482";"Dasani Manzana Antiox Pet 1.5 cc x  6";"1500"
"7802820752519";"Nestea Limon  Pet 1,5 x 6";"1500"
"7802820752526";"Nestea Durazno Pet 1,5 x 6";"1500"
"7802820752533";"Nestea Limon Light  Pet 1,5 x 6";"1500"
"7802820752687";"NESTEA TE VERDE PET 400 x 6";"400"
"7802820756630";"NESTEA TE VERDE PET 1,5 X 6";"1500"
"7802820757125";"Nestea Durazno  Pet 400 x 6";"400"
"7802820757224";"Nestea Limon Pet 400 x 6";"400"
"7802820757323";"Nestea Limon Light Pet 400 x 6";"400"
"7802820758153";"Nestea Durazno Light Pet 400 x 6";"400"
"7802820758245";"Nestea Durazno  Light  Pet 1,5 x 6";"1500"
"7802820758283";"Nestea Te Verde Libre Calorias PET 1,5X6";"1500"
"7802820758474";"Nestea Te Verde Libre Calorias PET 400x6";"400"
"7802820777024";"Vitaminwater Defense PT 500cc*4";"500"
"7802820777048";"Vitaminwater Essential Pet 500 cc. x 4";"500"
"7802820777062";"Vitaminwater Energy  PT 500cc*4";"500"
"7802820777086";"Vitaminwater Multivitam Pet 500 cc. x 4";"500"
"7802820850307";"And.Frut Tutti Fruti  Pt 1,5 x 6";"1500"
"7802820851021";"Powerade Frozen Blast PT 1Lt*6";"1000"
"7802820851045";"Powerade Lima Limon Pet 1 Lt. x 6";"1000"
"7802820851052";"Powerade Naranja Pet 1 Lt. x 6";"1000"
"7802820851274";"Powerade Frutilla Pet  1 Lt. x 6";"1000"
"7802820851663";"Powerade Lima  Limon Light Pet 1 Lt. x 6";"1000"
"7802820951127";"2Pack Andifrut Nar/Dur  Pet 2.0";"2000"
"7802820955521";"Vitaminwater XXX PT 500cc*4";"500"
"7802820999228";"two Pack And Naran/Duraz light  Pet 1.5";"1500"
"7804603460284";"Benedictino Light pet 2,0 lts x6 Con Gas";"2000"
"7809634100215";"KONIG LATA NUEVA IMAGEN 350X24";"350"
"7840058000019";"COCA COLA PET 500 CCX12";"500"
"7840058000026";"COCA COLA PET 2 LT X 6";"2000"
"7840058000033";"DIET CC PET 2 LT X 6";"2000"
"7840058000040";"FANTA PET 500 CCX12";"500"
"7840058000057";"FANTA PET 2 LT X 6";"2000"
"7840058000071";"SPRITE PET 500 CCX12";"500"
"7840058000088";"SPRITE PET 2 LT X 6";"2000"
"7840058000101";"DIET SPRITE PET 2 LT X 6";"2000"
"7840058000118";"SIMBA GUARANA PET 500 X12";"500"
"7840058000125";"GUARANA PET 2 LT X 6";"2000"
"7840058000132";"SIMBA PIÑA PET 500 X12";"500"
"7840058000149";"SIMBA PIÑA PET 2L X 6";"2000"
"7840058000163";"SIMBA POMELO PET 2L X 6";"2000"
"7840058000170";"DIET COCA PET500 X12";"500"
"7840058000187";"DIET SPRITE PET500X12";"500"
"7840058000477";"COCA COLA REF PET 2 LT.";"2000"
"7840058000484";"SPRITE REF PET 2 LITROS";"2000"
"7840058000507";"SIMBA PIÑA RP 2 LT.";"2000"
"7840058000514";"SIMBA GUARANA RP 2 LT.";"2000"
"7840058000521";"SIMBA POMELO RP 2 LT.";"2000"
"7840058000538";"AQVARIS PET500 C/GX12";"500"
"7840058000545";"AQVARIS PET 2 LTX6 C/G";"2000"
"7840058000552";"AQVARIS PET500 S/GX12";"500"
"7840058000569";"AQVARIS PET 2 LTX6 S/G";"2000"
"7840058000576";"FRESCA POMELO PET500X12";"500"
"7840058000583";"FRESCA POMELO PET2LX6";"2000"
"7840058000590";"FRESCA POMELO 350 CC";"350"
"7840058000675";"COCA COLA PET 1.5 LT.X 6";"1500"
"7840058000705";"SPRITE 1.5 LT X 4";"1500"
"7840058000736";"SIMBA GUARANA PET 1500 X4";"1500"
"7840058000750";"COCA COLA PET 2.25L X 6";"2000"
"7840058000767";"FANTA NARANJA PT2.25LX4";"2000"
"7840058000774";"SPRITE PET 2.25L X 4";"2000"
"7840058000866";"CC LIGHT PET 500 X 12";"500"
"7840058000873";"CC LIGHT PET 1.5 LT.X 6";"1500"
"7840058001030";"COCA COLA FD PET 500 CC X 6";"500"
"7840058001061";"SCHWEPPES CITRUS 2LPETX4";"2000"
"7840058001122";"S.GUARANA PET 500 CCX12";"500"
"7840058001153";"SIMBA GUARANA PET 2LT X6";"2000"
"7840058001184";"SIMBA PIÑA PET 500X12";"500"
"7840058001214";"SIMBA PIÑA PET 2LT X 6";"2000"
"7840058001306";"GINI POMELO 2LT PETX6";"2000"
"7840058001375";"SIMBA NARANJA PET2LTX6";"2000"
"7840058001382";"COCA COLA PET 2L X4 PROMO SS";"2000"
"7840058001467";"COCA COLA 190CC RGB";"190"
"7840058001474";"SIMBA GUAR.190CC RGB A";"190"
"7840058001481";"SPRITE  190CC RGB";"190"
"7840058001498";"FANTA NARANJA 190CC RGB";"190"
"7840058001740";"SPRITE ZERO PET 500 X12";"500"
"7840058001757";"F. N. MANDARINA PET 500 X12";"500"
"7840058001856";"SPRITE ZERO 1.5LT PETX4";"1500"
"7840058001887";"COCA COLA PET 250 CCX12";"250"
"7840058001924";"COCA COLA PET 500 CC X 6";"500"
"7840058002181";"DASANI B DURAZNO PET 500 CCX6";"500"
"7840058002280";"FANTA ZERO PET 500 X12";"500"
"7840058002297";"FANTA ZERO PET 1,5X4";"1500"
"7840058002532";"COCA COLA ZERO PET 500 X12";"500"
"7840058002549";"COCA COLA ZERO 1.5 LT PET X 4";"1500"
"7840058002556";"COCA COLA ZERO PET 250X12";"250"
"7840058002563";"COCA COLA ZERO 2.25 LT PETX4";"2000"
"7840058002570";"CC ZERO 1.5 PET X4 MIXTO";"1500"
"7840058002938";"CRUSH PIÑA 2LT PETX4";"2000"
"7840058002945";"CRUSH POMELO 2LT PETX4";"2000"
"7840058002952";"CRUSH GUARANA 2LT PETX6";"2000"
"7840058003010";"CRUSH NARANJA 2LT PETX4";"2000"
"7840058003089";"FANTA GUARANA PET 500 X12";"500"
"7840058003102";"FANTA GUARANA PT2.25LX4";"2000"
"7840058003119";"FN.NARA.MANDARINA PT1.5LX4";"1500"
"7840058003126";"FN.NARA.MANDARINA PT2.25LX4";"2000"
"7840058003348";"PWD MULTIFRUTA ION4 PET FB";"500"
"7840058003362";"AQUARIUS PERA PET 410 X6";"410"
"7840058003379";"AQUARIUS PIÑA PET 410 X6";"410"
"7840058003386";"AQUARIUS MANZANA PET 410 X6";"410"
"7840058003393";"AQUARIUS PERA PET 1500 X4";"1500"
"7840058003409";"AQUARIUS PIÑA PET 1500 X4";"1500"
"7840058003416";"AQUARIUS MANZANA PET 1500 X4";"1500"
"7840058003638";"COCA COLA ZERO PET 2L X 4";"2000"
"7840058003690";"FANTA PIÑA PET 500 X12";"500"
"7840058003713";"FANTA PIÑA PET 2.25LX4";"2000"
"7840058003812";"AQUARIUS NARANJA PET 1500 X4";"1500"
"7840058003829";"AQUARIUS NARANJA PET 410 X6";"410"
"7840058004000";"PWD MULTIFRUTA ION4 PET 500X6";"500"
"7840058004086";"COCA COLA ZERO PET 2L X 4";"2000"
"7840058004345";"CRUSH PIÑA + POMELO 2LT PETX2";"2000"
"7840058004352";"CRUSH PIÑA + NARANJA 2LT PETX2";"2000"
"7840058004413";"FANTA ZERO PET 1,5X2";"1500"
"7840058004420";"SPRITE ZERO 1.5LT PETX2";"1500"
"7840058004437";"COCA COLA REF PET 2L X2 + BOT";"2000"
"7840058004628";"COCA COLA PET 2.25L X 4 PROMO";"2000"
"7840058004673";"FANTA GUARANA PET 2L X 4";"2000"
"7840058004697";"FANTA PIÑA PET 2L X 4";"2000"
"7840058004703";"FN.NARA.MANDARINA PT2LX4";"2000"
"7840058004710";"SPRITE ZERO PET 2L X 4";"2000"
"7840058004727";"FANTA ZERO PET 2L X 4";"2000"
"7840058004802";"FANTA ZERO PET 2.0L X2";"2000"
"7840058004819";"SPRITE ZERO PET 2.0L X2";"2000"
"7840058005090";"COCA COLA PET 250CCX12 P10LL12";"250"
"7840058005106";"AQUARIUS NARANJA PET 1500 X2";"1500"
"7840058005212";"AQUARIUS POMELO PET 410 X6";"410"
"7840058005229";"AQUARIUS POMELO PET 1500 X4";"1500"
"7840058005369";"COCA COLA PET 2L X 2 + VASO";"2000"
"7840058005397";"COCA COLA PET 2L X 4 PR SUPER";"2000"
"7840058005441";"AQUARIUS POMELO PET 1500 X2";"1500"
"7840058005694";"POWERADE GPUNCH FULLBODY P4LL6";"190"
"7840058005847";"COCA COLA 500 PET P5L6 + VASO";"500"
"7840058005854";"FANTA UVA PET 500 X6";"500"
"7840058005861";"FANTA UVA PET 2L X 4";"2000"
"7840058005878";"COCA COLA REF PET 2L X2 + UTEN";"2000"
"7840058005946";"CRUSH GUARANA 2L PET X2";"2000"
"7840058005977";"CRUSH GUARANA + PIÑA 2L PETX2";"2000"
"7840058005984";"COCA COLA PET 2.25L X 2";"2000"
"7840058006011";"AQUARIUS MULTIFRUTA PET 410 X6";"410"
"7840058006028";"AQUARIUS MULTIFRUTA PET 1500X4";"1500"
"7840058006110";"SCHWEPPES POMELO PET 500X6";"500"
"7840058006158";"CRUSH GUARANA + POMELO 2L PETX2.";"2000"
"7840058006165";"COCA COLA CHERRY PET 500 CCX6";"500"
"7840058006172";"SPRITE CRANBERRY PET 500 CCX6";"500"
"7840058006240";"CC ZERO PET 250CCX12 P10 LL12";"250"
"7840058006349";"COCA COLA PET 2L X 2 SMK";"2000"
"7840058006356";"COCA COLA ZERO PET 2.0L X2 SMK";"2000"
"7840058006387";"COCA COLA PET 375 CCX12";"375"
"7804167001879";"Lider Manzana";"1600"
"7840058006394";"COCA COLA ZERO PET 375 CCX6";"375"
"7840058006486";"CC 2L+CCZ 2L PET+MOCHI OLIMPIA";"2000"
"7840058006493";"CC 2L+CCZ 2L PET+MOCHI CERRO";"2000"
"7840058006509";"COCA COLA PET 1.0L X4";"1000"
"7840058006516";"COCA COLA ZERO PET 1.0L X4";"1000"
"7840058006530";"COCA COLA PET 375CCX6 P5 LL6 SMK";"375"
"7840058006547";"COCA COLA ZERO PET375X6 P5LL6 SMK";"375"
"7840058006608";"SPRITE NUEVA PET 500ML X12";"500"
"7840058006615";"SPRITE NUEVA PET 2L X4";"2000"
"7840058006752";"COCA COLA 2.0LPET+DASANI 2.25L";"2000"
"7840058006783";"SPRITE NUEVA 2L PETX2 SMK";"2000"
"7891098000293";"LEÃO ICE TEA LIMAO LT 340ML UN";"340"
"7891098000309";"LEÃO ICETEA PESSEGO LT 340ML UN";"340"
"7891098000576";"FUZE IT LIMAO PET 1,5L CX 06UN";"1500"
"7891098000583";"LEÃO ICE TEA PESSEGO PET 1,5L UN";"1500"
"7891098000606";"LEÃO TEA PESSEG ZERO LT 340ML UN";"340"
"7891098000620";"COPO MATE NATURAL 300ML UN";"300"
"7891098000637";"COPO MATE C/ LIMAO 300 ML UN";"300"
"7891098000682";"GUARANA POWER 300ML UN";"300"
"7891098000767";"LEÃO TEA LIMAO ZERO PET 1,5L UN";"1500"
"7891098000774";"FUZE IT PESSEGO ZERO PET 1,5L CX 06UN";"1500"
"7891098000811";"MATTE LEAO NATURAL PET 1,5L CX 06UN";"1500"
"7891098000828";"MATTE LEAO LIMAO PET 1,5L CX 06UN";"1500"
"7891098000835";"MATTE LEAO PESSEGO PET 1,5L CX 06UN";"1500"
"7891098000859";"MATTE LEAO NATUR ZERO PET 1,5L CX 06UN";"1500"
"7891098000866";"MATTE LEAO LIMAO ZERO PET 1,5L CX 06UN";"1500"
"7891098036889";"FUZE CV LIMAO ZERO PET 1,5L CX 06UN";"1500"
"7891098036896";"FUZE CV ABA HOR PET 1,5L CX 06UN";"1500"
"7891098040008";"FUZE IT PESSEGO ZERO PET 300ML CX 06UN";"300"
"7891098040015";"FUZE IT PESSEGO PET 300ML CX 06UN";"300"
"7891098040022";"FUZE IT LIMAO ZERO PET 300ML CX 06UN";"300"
"7891098040039";"FUZE IT LIMAO PET 300ML CX 06UN";"300"
"7891098040046";"FUZE CV LIMAO ZERO PET 300ML CX 06UN";"300"
"7891098040084";"MATTE LEAO NATURAL PET 300ML CX 06UN";"300"
"7801601006402";"Sprite";"1100"
"7891098040107";"MATTE LEAO LIMAO PET 300ML CX 06UN";"300"
"7891098040114";"MATTE LEAO LIMAO ZERO PET 300ML CX 06UN";"300"
"7802800545216";"Zuko Naranja";"1500"
"7891098040121";"MATTE LEAO NATURAL ZR PET 300MLCX06UN";"300"
"7891700203067";"ADES UVA TB 200ML 01UN";"200"
"7891991006101";"BAVARIA PILSEN LATA 350ML UN";"350"
"7891991006200";"BAVARIA LATA 350ML CX 12UN";"350"
"7894000001159";"ADES UVA TB 1L 01UN";"1000"
"7894000047522";"ADES ABACAXI TB 1L 01UN";"1000"
"7894900010015";"COCA-COLA LT 350ML 01UN";"350"
"7894900010046";"COCA-COLA LATA 350ML CX 06UN";"350"
"7894900010220";"COCA-COLA HI-CONE LATA 350ML CX 06UN";"350"
"7894900010244";"COCA-COLA LATA 350ML CX 12UN LMPM";"350"
"7894900010329";"COCA-COLA LATA 270ML CX 06UN";"270"
"7894900010398";"COCA-COLA 220ML LT SLEEK 01UN";"220"
"7894900010404";"COCA-COLA 220ML LT SLEEK CX 12UN";"220"
"7894900011159";"COCA-COLA 310 ML LT SLEEK 01UN";"310"
"7894900011203";"COCA-COLA LATA 250ML CX 12UN - ME";"250"
"7894900011517";"COCA-COLA PET 2L 1UN";"2000"
"7894900011579";"COCA-COLA PET 2L CX 09UN";"2000"
"7894900011609";"COCA-COLA PET 600ML 01UN";"600"
"7894900011685";"COCA-COLA PET 600ML CX 06UN LMPM";"600"
